TIMESTAMP,ENCODER 1 TICKS,ENCODER 2 TICKS
39148489,1047686,81450018
39149488,1047686,81450018
39150488,1047686,81450018
39151489,1047686,81450018
39152489,1047686,81450018
39153489,1047686,81450018
39154489,1047686,81450018
39155489,1047686,81450018
39156489,1047686,81450018
39157489,1047686,81450018
39158488,1047686,81450018
39159489,1047686,81450018
39160488,1047691,81450018
39161489,1047691,81450018
39162489,1047691,81450018
39163489,1047691,81450018
39164489,1047691,81450018
39165488,1047691,81450018
39166489,1047691,81450018
39167489,1047691,81450026
39168489,1047691,81450026
39169489,1047691,81450026
39170489,1047691,81450026
39171489,1047691,81450026
39172488,1047691,81450026
39173489,1047691,81450026
39174489,1047691,81450026
39175489,1047691,81450026
39176489,1047691,81450026
39177489,1047691,81450026
39178489,1047691,81450026
39179489,1047691,81450026
39180489,1047691,81450026
39181489,1047691,81450026
39182489,1047691,81450026
39183489,1047691,81450026
39184489,1047691,81450026
39185489,1047691,81450026
39186489,1047691,81450026
39187489,1047691,81450026
39188488,1047691,81450026
39189489,1047691,81450026
39190489,1047691,81450026
39191488,1047691,81450026
39192489,1047691,81450026
39193489,1047691,81450026
39194489,1047691,81450026
39195489,1047691,81450026
39196490,1047691,81450026
39197490,1047691,81450026
39198490,1047691,81450026
39199490,1047691,81450026
39200490,1047691,81450026
39201489,1047691,81450026
39202490,1047691,81450026
39203490,1047691,81450026
39204490,1047691,81450026
39205489,1047691,81450026
39206489,1047691,81450026
39207489,1047691,81450026
39208489,1047691,81450026
39209489,1047691,81450026
39210489,1047691,81450026
39211490,1047691,81450026
39212489,1047691,81450026
39213490,1047691,81450026
39214490,1047691,81450026
39215490,1047691,81450026
39216490,1047691,81450026
39217490,1047691,81450026
39218490,1047691,81450026
39219490,1047691,81450026
39220490,1047691,81450026
39221490,1047691,81450026
39222490,1047691,81450026
39223490,1047691,81450026
39224490,1047746,81450026
39225490,1047746,81450026
39226490,1047746,81450026
39227490,1047746,81450026
39228490,1047746,81450026
39229489,1047746,81450026
39230489,1047746,81450026
39231489,1047746,81459954
39232489,1047746,81459954
39233489,1047746,81459954
39234489,1047746,81459954
39235489,1047746,81459954
39236489,1047746,81459954
39237489,1047746,81459954
39238489,1047746,81459954
39239489,1047746,81459954
39240489,1047746,81459954
39241489,1047746,81459954
39242489,1047746,81459954
39243489,1047746,81459954
39244489,1047746,81459954
39245489,1047746,81459954
39246489,1047746,81459954
39247489,1047746,81459954
39248489,1047746,81459954
39249489,1047746,81459954
39250489,1047746,81459954
39251489,1047746,81459954
39252489,1047746,81459954
39253489,1047746,81459954
39254489,1047746,81459954
39255489,1047746,81459954
39256489,1047746,81459954
39257489,1047746,81459954
39258488,1047746,81459954
39259489,1047746,81459954
39260489,1047746,81459954
39261488,1047746,81459954
39262489,1047746,81459954
39263489,1047746,81459954
39264489,1047746,81459954
39265489,1047746,81459954
39266489,1047746,81459954
39267489,1047746,81459954
39268489,1047746,81459954
39269489,1047746,81459954
39270489,1047746,81459954
39271489,1047746,81459954
39272489,1047746,81459954
39273489,1047746,81459954
39274488,1047746,81459954
39275489,1047746,81459954
39276489,1047746,81459954
39277489,1047746,81459954
39278489,1047746,81459954
39279489,1047746,81459954
39280489,1047746,81459954
39281489,1047746,81459954
39282489,1047746,81459954
39283489,1047746,81459954
39284489,1047746,81459954
39285489,1047746,81459954
39286489,1047746,81459954
39287489,1047746,81459954
39288489,1048409,81459954
39289489,1048409,81459954
39290489,1048409,81459954
39291489,1048409,81459954
39292489,1048409,81459954
39293489,1048409,81459954
39294489,1048409,81459954
39295489,1048409,81534677
39296489,1048409,81534677
39297489,1048409,81534677
39298488,1048409,81534677
39299488,1048409,81534677
39300489,1048409,81534677
39301488,1048409,81534677
39302488,1048409,81534677
39303489,1048409,81534677
39304489,1048409,81534677
39305488,1048409,81534677
39306488,1048409,81534677
39307489,1048409,81534677
39308489,1048409,81534677
39309489,1048409,81534677
39310489,1048409,81534677
39311488,1048409,81534677
39312489,1048409,81534677
39313489,1048409,81534677
39314489,1048409,81534677
39315488,1048409,81534677
39316488,1048409,81534677
39317489,1048409,81534677
39318489,1048409,81534677
39319489,1048409,81534677
39320489,1048409,81534677
39321489,1048409,81534677
39322489,1048409,81534677
39323488,1048409,81534677
39324489,1048409,81534677
39325488,1048409,81534677
39326488,1048409,81534677
39327488,1048409,81534677
39328488,1048409,81534677
39329488,1048409,81534677
39330488,1048409,81534677
39331489,1048409,81534677
39332488,1048409,81534677
39333488,1048409,81534677
39334489,1048409,81534677
39335488,1048409,81534677
39336488,1048409,81534677
39337489,1048409,81534677
39338488,1048409,81534677
39339489,1048409,81534677
39340489,1048409,81534677
39341489,1048409,81534677
39342489,1048409,81534677
39343488,1048409,81534677
39344489,1048409,81534677
39345489,1048409,81534677
39346489,1048409,81534677
39347488,1048409,81534677
39348489,1048409,81534677
39349489,1048409,81534677
39350488,1048409,81534677
39351488,1048409,81534677
39352489,1049510,81534677
39353488,1049510,81534677
39354488,1049510,81534677
39355488,1049510,81534677
39356488,1049510,81534677
39357488,1049510,81534677
39358489,1049510,81534677
39359489,1049510,81647860
39360488,1049510,81647860
39361488,1049510,81647860
39362488,1049510,81647860
39363488,1049510,81647860
39364488,1049510,81647860
39365488,1049510,81647860
39366489,1049510,81647860
39367489,1049510,81647860
39368489,1049510,81647860
39369488,1049510,81647860
39370488,1049510,81647860
39371489,1049510,81647860
39372488,1049510,81647860
39373489,1049510,81647860
39374489,1049510,81647860
39375489,1049510,81647860
39376489,1049510,81647860
39377488,1049510,81647860
39378488,1049510,81647860
39379489,1049510,81647860
39380489,1049510,81647860
39381488,1049510,81647860
39382489,1049510,81647860
39383488,1049510,81647860
39384989,1049510,81647860
39386488,1049510,81647860
39387488,1049510,81647860
39388489,1049510,81647860
39389488,1049510,81647860
39390489,1049510,81647860
39391489,1049510,81647860
39392488,1049510,81647860
39393489,1049510,81647860
39394488,1049510,81647860
39395488,1049510,81647860
39396489,1049510,81647860
39397488,1049510,81647860
39398489,1049510,81647860
39399488,1049510,81647860
39400488,1049510,81647860
39401488,1049510,81647860
39402488,1049510,81647860
39403489,1049510,81647860
39404488,1049510,81647860
39405489,1049510,81647860
39406489,1049510,81647860
39407489,1049510,81647860
39408489,1049510,81647860
39409489,1049510,81647860
39410489,1049510,81647860
39411489,1049510,81647860
39412488,1049510,81647860
39413488,1049510,81647860
39414488,1049510,81647860
39415488,1049510,81647860
39416488,1049510,81647860
39417489,1049510,81647860
39418489,1050655,81647860
39419488,1050655,81647860
39420488,1050655,81647860
39421488,1050655,81647860
39422489,1050655,81647860
39423489,1050655,81647860
39424489,1050655,81647860
39425489,1050655,81764927
39426489,1050655,81764927
39427489,1050655,81764927
39428489,1050655,81764927
39429488,1050655,81764927
39430489,1050655,81764927
39431489,1050655,81764927
39432489,1050655,81764927
39433489,1050655,81764927
39434489,1050655,81764927
39435489,1050655,81764927
39436488,1050655,81764927
39437488,1050655,81764927
39438489,1050655,81764927
39439488,1050655,81764927
39440489,1050655,81764927
39441489,1050655,81764927
39442488,1050655,81764927
39443488,1050655,81764927
39444488,1050655,81764927
39445488,1050655,81764927
39446488,1050655,81764927
39447488,1050655,81764927
39448489,1050655,81764927
39450988,1050655,81764927
39452488,1050655,81764927
39453488,1050655,81764927
39454489,1050655,81764927
39455489,1050655,81764927
39456489,1050655,81764927
39457488,1050655,81764927
39458488,1050655,81764927
39459489,1050655,81764927
39460489,1050655,81764927
39461489,1050655,81764927
39462488,1050655,81764927
39463488,1050655,81764927
39464489,1050655,81764927
39465489,1050655,81764927
39466489,1050655,81764927
39467489,1050655,81764927
39468489,1050655,81764927
39469488,1050655,81764927
39470489,1050655,81764927
39471489,1050655,81764927
39472488,1050655,81764927
39473489,1050655,81764927
39474488,1050655,81764927
39475488,1050655,81764927
39476489,1050655,81764927
39477488,1050655,81764927
39478488,1050655,81764927
39479489,1050655,81764927
39480488,1050655,81764927
39481488,1050655,81764927
39482488,1051805,81764927
39483488,1051805,81764927
39484489,1051805,81764927
39485489,1051805,81764927
39486489,1051805,81764927
39487489,1051805,81764927
39488489,1051805,81764927
39489489,1051805,81878237
39490489,1051805,81878237
39491489,1051805,81878237
39492489,1051805,81878237
39493489,1051805,81878237
39494489,1051805,81878237
39495489,1051805,81878237
39496489,1051805,81878237
39497488,1051805,81878237
39498489,1051805,81878237
39499488,1051805,81878237
39500489,1051805,81878237
39501489,1051805,81878237
39502488,1051805,81878237
39503488,1051805,81878237
39504489,1051805,81878237
39505488,1051805,81878237
39506488,1051805,81878237
39507489,1051805,81878237
39508488,1051805,81878237
39509489,1051805,81878237
39510488,1051805,81878237
39511489,1051805,81878237
39512488,1051805,81878237
39513488,1051805,81878237
39514488,1051805,81878237
39515489,1051805,81878237
39516489,1051805,81878237
39517488,1051805,81878237
39518489,1051805,81878237
39519488,1051805,81878237
39520488,1051805,81878237
39521489,1051805,81878237
39522489,1051805,81878237
39523489,1051805,81878237
39524489,1051805,81878237
39525488,1051805,81878237
39526489,1051805,81878237
39527488,1051805,81878237
39528489,1051805,81878237
39529489,1051805,81878237
39530489,1051805,81878237
39531488,1051805,81878237
39532488,1051805,81878237
39533488,1051805,81878237
39534489,1051805,81878237
39535489,1051805,81878237
39536488,1051805,81878237
39537489,1051805,81878237
39538488,1051805,81878237
39539489,1051805,81878237
39540488,1051805,81878237
39541488,1051805,81878237
39542488,1051805,81878237
39543489,1051805,81878237
39544488,1051805,81878237
39545489,1052903,81878237
39546489,1052903,81878237
39547488,1052903,81878237
39548489,1052903,81878237
39549489,1052903,81878237
39550488,1052903,81878237
39551489,1052903,81878237
39552489,1052903,81989299
39553489,1052903,81989299
39554488,1052903,81989299
39555489,1052903,81989299
39556488,1052903,81989299
39557488,1052903,81989299
39558489,1052903,81989299
39559488,1052903,81989299
39560488,1052903,81989299
39561488,1052903,81989299
39562488,1052903,81989299
39563489,1052903,81989299
39564488,1052903,81989299
39565488,1052903,81989299
39566488,1052903,81989299
39567488,1052903,81989299
39568488,1052903,81989299
39569489,1052903,81989299
39570488,1052903,81989299
39571489,1052903,81989299
39572488,1052903,81989299
39573489,1052903,81989299
39574489,1052903,81989299
39575489,1052903,81989299
39576489,1052903,81989299
39577488,1052903,81989299
39578489,1052903,81989299
39579489,1052903,81989299
39580489,1052903,81989299
39581489,1052903,81989299
39582489,1052903,81989299
39583488,1052903,81989299
39584489,1052903,81989299
39585489,1052903,81989299
39586488,1052903,81989299
39587489,1052903,81989299
39588488,1052903,81989299
39589488,1052903,81989299
39590489,1052903,81989299
39591488,1052903,81989299
39592488,1052903,81989299
39593489,1052903,81989299
39594489,1052903,81989299
39595488,1052903,81989299
39596488,1052903,81989299
39597488,1052903,81989299
39598488,1052903,81989299
39599488,1052903,81989299
39600488,1052903,81989299
39601489,1052903,81989299
39602488,1052903,81989299
39603489,1052903,81989299
39604488,1052903,81989299
39605488,1052903,81989299
39606489,1052903,81989299
39607488,1052903,81989299
39608488,1054014,81989299
39609489,1054014,81989299
39610489,1054014,81989299
39611489,1054014,81989299
39612488,1054014,81989299
39613489,1054014,81989299
39614488,1054014,81989299
39615488,1054014,82100390
39616489,1054014,82100390
39617488,1054014,82100390
39618489,1054014,82100390
39619488,1054014,82100390
39620489,1054014,82100390
39621489,1054014,82100390
39622488,1054014,82100390
39623488,1054014,82100390
39625988,1054014,82100390
39627488,1054014,82100390
39628489,1054014,82100390
39629488,1054014,82100390
39630488,1054014,82100390
39631489,1054014,82100390
39632488,1054014,82100390
39633489,1054014,82100390
39634488,1054014,82100390
39635489,1054014,82100390
39636488,1054014,82100390
39637488,1054014,82100390
39638489,1054014,82100390
39639489,1054014,82100390
39640489,1054014,82100390
39641489,1054014,82100390
39642489,1054014,82100390
39643489,1054014,82100390
39644239,1054014,82100390
39645489,1054014,82100390
39646488,1054014,82100390
39647489,1054014,82100390
39648489,1054014,82100390
39649489,1054014,82100390
39650488,1054014,82100390
39651488,1054014,82100390
39652488,1054014,82100390
39653488,1054014,82100390
39654489,1054014,82100390
39655489,1054014,82100390
39656488,1054014,82100390
39657488,1054014,82100390
39658488,1054014,82100390
39659489,1054014,82100390
39660488,1054014,82100390
39661489,1054014,82100390
39662488,1054014,82100390
39663489,1054014,82100390
39664488,1054014,82100390
39665489,1054014,82100390
39666489,1054014,82100390
39667489,1054014,82100390
39668488,1054014,82100390
39669489,1054014,82100390
39670489,1054014,82100390
39671489,1054014,82100390
39672489,1055150,82100390
39673489,1055150,82100390
39674489,1055150,82100390
39675489,1055150,82100390
39676489,1055150,82100390
39677489,1055150,82100390
39678489,1055150,82100390
39679489,1055150,82213267
39680489,1055150,82213267
39682988,1055150,82213267
39684488,1055150,82213267
39685489,1055150,82213267
39686489,1055150,82213267
39687489,1055150,82213267
39688489,1055150,82213267
39689488,1055150,82213267
39690488,1055150,82213267
39691488,1055150,82213267
39692489,1055150,82213267
39693489,1055150,82213267
39694488,1055150,82213267
39695488,1055150,82213267
39696489,1055150,82213267
39697489,1055150,82213267
39698488,1055150,82213267
39699489,1055150,82213267
39700489,1055150,82213267
39701488,1055150,82213267
39702238,1055150,82213267
39703489,1055150,82213267
39704489,1055150,82213267
39705488,1055150,82213267
39706488,1055150,82213267
39707488,1055150,82213267
39708488,1055150,82213267
39709488,1055150,82213267
39710488,1055150,82213267
39711489,1055150,82213267
39712489,1055150,82213267
39713488,1055150,82213267
39714489,1055150,82213267
39715488,1055150,82213267
39716489,1055150,82213267
39718989,1055150,82213267
39720489,1055150,82213267
39721488,1055150,82213267
39722489,1055150,82213267
39723488,1055150,82213267
39724489,1055150,82213267
39725489,1055150,82213267
39726489,1055150,82213267
39727489,1055150,82213267
39728488,1055150,82213267
39729488,1055150,82213267
39730489,1055150,82213267
39731489,1055150,82213267
39732488,1055150,82213267
39733489,1055150,82213267
39734489,1055150,82213267
39735489,1055150,82213267
39736489,1055150,82213267
39737489,1056284,82213267
39738489,1056284,82213267
39739489,1056284,82213267
39740489,1056284,82213267
39741489,1056284,82213267
39742488,1056284,82213267
39743489,1056284,82213267
39744488,1056284,82328487
39745489,1056284,82328487
39746489,1056284,82328487
39747488,1056284,82328487
39748489,1056284,82328487
39749489,1056284,82328487
39750488,1056284,82328487
39751488,1056284,82328487
39752488,1056284,82328487
39753489,1056284,82328487
39754488,1056284,82328487
39755489,1056284,82328487
39756489,1056284,82328487
39757488,1056284,82328487
39758489,1056284,82328487
39759488,1056284,82328487
39760488,1056284,82328487
39761488,1056284,82328487
39762489,1056284,82328487
39763488,1056284,82328487
39764489,1056284,82328487
39765489,1056284,82328487
39766488,1056284,82328487
39767488,1056284,82328487
39768489,1056284,82328487
39769488,1056284,82328487
39770488,1056284,82328487
39771489,1056284,82328487
39772489,1056284,82328487
39773488,1056284,82328487
39774488,1056284,82328487
39775488,1056284,82328487
39776488,1056284,82328487
39777488,1056284,82328487
39778488,1056284,82328487
39779488,1056284,82328487
39780488,1056284,82328487
39781488,1056284,82328487
39782489,1056284,82328487
39783489,1056284,82328487
39784489,1056284,82328487
39785488,1056284,82328487
39786489,1056284,82328487
39787489,1056284,82328487
39788489,1056284,82328487
39789488,1056284,82328487
39790489,1056284,82328487
39791489,1056284,82328487
39792489,1056284,82328487
39793489,1056284,82328487
39794489,1056284,82328487
39795489,1056284,82328487
39796488,1056284,82328487
39797488,1056284,82328487
39798489,1056284,82328487
39799489,1056284,82328487
39800488,1057385,82328487
39801488,1057385,82328487
39802488,1057385,82328487
39803489,1057385,82328487
39804488,1057385,82328487
39805488,1057385,82328487
39806488,1057385,82328487
39807489,1057385,82439123
39808488,1057385,82439123
39809488,1057385,82439123
39810489,1057385,82439123
39811489,1057385,82439123
39812488,1057385,82439123
39813488,1057385,82439123
39814488,1057385,82439123
39815489,1057385,82439123
39816488,1057385,82439123
39817488,1057385,82439123
39818488,1057385,82439123
39819489,1057385,82439123
39820489,1057385,82439123
39821489,1057385,82439123
39822488,1057385,82439123
39823488,1057385,82439123
39824489,1057385,82439123
39825489,1057385,82439123
39826489,1057385,82439123
39827488,1057385,82439123
39828489,1057385,82439123
39829489,1057385,82439123
39830488,1057385,82439123
39832989,1057385,82439123
39834488,1057385,82439123
39835488,1057385,82439123
39836488,1057385,82439123
39837489,1057385,82439123
39838488,1057385,82439123
39839488,1057385,82439123
39840489,1057385,82439123
39841489,1057385,82439123
39842489,1057385,82439123
39843489,1057385,82439123
39844489,1057385,82439123
39845489,1057385,82439123
39846489,1057385,82439123
39847488,1057385,82439123
39848489,1057385,82439123
39849489,1057385,82439123
39850488,1057385,82439123
39851489,1057385,82439123
39852489,1057385,82439123
39853489,1057385,82439123
39854489,1057385,82439123
39855488,1057385,82439123
39856488,1057385,82439123
39857489,1057385,82439123
39858488,1057385,82439123
39859488,1057385,82439123
39860489,1057385,82439123
39861488,1057385,82439123
39862488,1057385,82439123
39863489,1057385,82439123
39864489,1057385,82439123
39865488,1058527,82439123
39866488,1058527,82439123
39867489,1058527,82439123
39868488,1058527,82439123
39869488,1058527,82439123
39870489,1058527,82439123
39871489,1058527,82439123
39872489,1058527,82439123
39873488,1058527,82553972
39874489,1058527,82553972
39875489,1058527,82553972
39876488,1058527,82553972
39877489,1058527,82553972
39878489,1058527,82553972
39879489,1058527,82553972
39880489,1058527,82553972
39881489,1058527,82553972
39882488,1058527,82553972
39883489,1058527,82553972
39884488,1058527,82553972
39885489,1058527,82553972
39886488,1058527,82553972
39887489,1058527,82553972
39888488,1058527,82553972
39889488,1058527,82553972
39890488,1058527,82553972
39891488,1058527,82553972
39892488,1058527,82553972
39893488,1058527,82553972
39894488,1058527,82553972
39895488,1058527,82553972
39896488,1058527,82553972
39897488,1058527,82553972
39898488,1058527,82553972
39899488,1058527,82553972
39900488,1058527,82553972
39901238,1058527,82553972
39902488,1058527,82553972
39903488,1058527,82553972
39904489,1058527,82553972
39905489,1058527,82553972
39906489,1058527,82553972
39907489,1058527,82553972
39908489,1058527,82553972
39909489,1058527,82553972
39910488,1058527,82553972
39911488,1058527,82553972
39912488,1058527,82553972
39913489,1058527,82553972
39914488,1058527,82553972
39915488,1058527,82553972
39916489,1058527,82553972
39917488,1058527,82553972
39918489,1058527,82553972
39919489,1058527,82553972
39920488,1058527,82553972
39921489,1058527,82553972
39922489,1058527,82553972
39923489,1058527,82553972
39924489,1058527,82553972
39925489,1058527,82553972
39926489,1058527,82553972
39927489,1058527,82553972
39928489,1058527,82553972
39929488,1059660,82553972
39930489,1059660,82553972
39931488,1059660,82553972
39932489,1059660,82553972
39933489,1059660,82553972
39934488,1059660,82553972
39935489,1059660,82553972
39936489,1059660,82667256
39937489,1059660,82667256
39938489,1059660,82667256
39939489,1059660,82667256
39940489,1059660,82667256
39941488,1059660,82667256
39942489,1059660,82667256
39943488,1059660,82667256
39944489,1059660,82667256
39945489,1059660,82667256
39946489,1059660,82667256
39947488,1059660,82667256
39948488,1059660,82667256
39949489,1059660,82667256
39950488,1059660,82667256
39951488,1059660,82667256
39952489,1059660,82667256
39953488,1059660,82667256
39954488,1059660,82667256
39955488,1059660,82667256
39956488,1059660,82667256
39957489,1059660,82667256
39958489,1059660,82667256
39959488,1059660,82667256
39960489,1059660,82667256
39961488,1059660,82667256
39962739,1059660,82667256
39964489,1059660,82667256
39965489,1059660,82667256
39966489,1059660,82667256
39967488,1059660,82667256
39968488,1059660,82667256
39969489,1059660,82667256
39970489,1059660,82667256
39971489,1059660,82667256
39972489,1059660,82667256
39973489,1059660,82667256
39974489,1059660,82667256
39975488,1059660,82667256
39976489,1059660,82667256
39977489,1059660,82667256
39978489,1059660,82667256
39979489,1059660,82667256
39980489,1059660,82667256
39981489,1059660,82667256
39982488,1059660,82667256
39983489,1059660,82667256
39984489,1059660,82667256
39985489,1059660,82667256
39986488,1059660,82667256
39987489,1059660,82667256
39988489,1059660,82667256
39989489,1059660,82667256
39990489,1059660,82667256
39991489,1059660,82667256
39992488,1059660,82667256
39993489,1059660,82667256
39994489,1059660,82667256
39995489,1059660,82667256
39996489,1059660,82667256
39997488,1060822,82667256
39998488,1060822,82667256
40000989,1060822,82667256
40002488,1060822,82667256
40003489,1060822,82667256
40004489,1060822,82787047
40005489,1060822,82787047
40006489,1060822,82787047
40007488,1060822,82787047
40008488,1060822,82787047
40009488,1060822,82787047
40010489,1060822,82787047
40011489,1060822,82787047
40012738,1060822,82787047
40014489,1060822,82787047
40015489,1060822,82787047
40016488,1060822,82787047
40017488,1060822,82787047
40018488,1060822,82787047
40019489,1060822,82787047
40020488,1060822,82787047
40021489,1060822,82787047
40022488,1060822,82787047
40023489,1060822,82787047
40024489,1060822,82787047
40025489,1060822,82787047
40026489,1060822,82787047
40027488,1060822,82787047
40028489,1060822,82787047
40029489,1060822,82787047
40030489,1060822,82787047
40031489,1060822,82787047
40032489,1060822,82787047
40033489,1060822,82787047
40034488,1060822,82787047
40035489,1060822,82787047
40036489,1060822,82787047
40037489,1060822,82787047
40038488,1060822,82787047
40039488,1060822,82787047
40040488,1060822,82787047
40041488,1060822,82787047
40042489,1060822,82787047
40043488,1060822,82787047
40044489,1060822,82787047
40045488,1060822,82787047
40046489,1060822,82787047
40047488,1060822,82787047
40048489,1060822,82787047
40049488,1060822,82787047
40050488,1060822,82787047
40051489,1060822,82787047
40052489,1060822,82787047
40053488,1060822,82787047
40054489,1060822,82787047
40055488,1060822,82787047
40056489,1060822,82787047
40057488,1060822,82787047
40058489,1060822,82787047
40059489,1060822,82787047
40060489,1061946,82787047
40061489,1061946,82787047
40062488,1061946,82787047
40063489,1061946,82787047
40064489,1061946,82787047
40065488,1061946,82787047
40066489,1061946,82787047
40067488,1061946,82898158
40068488,1061946,82898158
40069488,1061946,82898158
40070489,1061946,82898158
40071488,1061946,82898158
40072488,1061946,82898158
40073488,1061946,82898158
40074488,1061946,82898158
40075488,1061946,82898158
40076489,1061946,82898158
40077488,1061946,82898158
40078489,1061946,82898158
40079489,1061946,82898158
40080489,1061946,82898158
40081489,1061946,82898158
40082488,1061946,82898158
40083489,1061946,82898158
40084488,1061946,82898158
40085489,1061946,82898158
40086488,1061946,82898158
40087489,1061946,82898158
40088488,1061946,82898158
40089489,1061946,82898158
40090489,1061946,82898158
40091489,1061946,82898158
40092489,1061946,82898158
40093488,1061946,82898158
40094488,1061946,82898158
40095489,1061946,82898158
40096488,1061946,82898158
40097488,1061946,82898158
40098488,1061946,82898158
40099489,1061946,82898158
40100489,1061946,82898158
40101489,1061946,82898158
40102488,1061946,82898158
40103488,1061946,82898158
40104489,1061946,82898158
40105489,1061946,82898158
40106488,1061946,82898158
40107488,1061946,82898158
40108489,1061946,82898158
40109488,1061946,82898158
40110489,1061946,82898158
40111488,1061946,82898158
40112489,1061946,82898158
40113489,1061946,82898158
40114488,1061946,82898158
40115489,1061946,82898158
40116489,1061946,82898158
40117489,1061946,82898158
40118489,1061946,82898158
40119489,1061946,82898158
40120489,1061946,82898158
40121489,1061946,82898158
40122488,1061946,82898158
40123489,1063051,82898158
40124489,1063051,82898158
40125488,1063051,82898158
40126488,1063051,82898158
40127488,1063051,82898158
40128489,1063051,82898158
40129489,1063051,82898158
40130489,1063051,83009738
40131488,1063051,83009738
40132489,1063051,83009738
40133488,1063051,83009738
40134488,1063051,83009738
40135488,1063051,83009738
40136489,1063051,83009738
40137488,1063051,83009738
40138489,1063051,83009738
40139489,1063051,83009738
40140488,1063051,83009738
40141489,1063051,83009738
40142488,1063051,83009738
40143489,1063051,83009738
40144489,1063051,83009738
40145489,1063051,83009738
40146489,1063051,83009738
40147489,1063051,83009738
40148488,1063051,83009738
40149489,1063051,83009738
40150488,1063051,83009738
40151489,1063051,83009738
40152489,1063051,83009738
40153488,1063051,83009738
40154489,1063051,83009738
40155488,1063051,83009738
40156488,1063051,83009738
40157488,1063051,83009738
40158488,1063051,83009738
40159488,1063051,83009738
40160488,1063051,83009738
40161489,1063051,83009738
40162489,1063051,83009738
40163489,1063051,83009738
40164489,1063051,83009738
40165489,1063051,83009738
40166489,1063051,83009738
40167489,1063051,83009738
40168489,1063051,83009738
40169489,1063051,83009738
40170489,1063051,83009738
40171489,1063051,83009738
40172489,1063051,83009738
40173489,1063051,83009738
40174489,1063051,83009738
40175489,1063051,83009738
40176489,1063051,83009738
40177489,1063051,83009738
40178489,1063051,83009738
40179488,1063051,83009738
40180488,1063051,83009738
40181488,1063051,83009738
40182489,1063051,83009738
40183489,1063051,83009738
40184489,1063051,83009738
40185488,1063051,83009738
40186488,1064165,83009738
40187488,1064165,83009738
40188488,1064165,83009738
40189489,1064165,83009738
40190488,1064165,83009738
40191488,1064165,83009738
40192488,1064165,83009738
40193488,1064165,83120513
40194488,1064165,83120513
40195488,1064165,83120513
40196489,1064165,83120513
40197489,1064165,83120513
40198489,1064165,83120513
40199489,1064165,83120513
40200489,1064165,83120513
40201489,1064165,83120513
40202488,1064165,83120513
40203489,1064165,83120513
40204489,1064165,83120513
40205488,1064165,83120513
40206489,1064165,83120513
40207489,1064165,83120513
40208489,1064165,83120513
40209489,1064165,83120513
40210488,1064165,83120513
40211488,1064165,83120513
40212488,1064165,83120513
40213488,1064165,83120513
40214239,1064165,83120513
40215488,1064165,83120513
40216489,1064165,83120513
40217488,1064165,83120513
40218488,1064165,83120513
40219488,1064165,83120513
40220488,1064165,83120513
40221489,1064165,83120513
40222488,1064165,83120513
40223489,1064165,83120513
40224488,1064165,83120513
40225489,1064165,83120513
40226489,1064165,83120513
40227489,1064165,83120513
40228489,1064165,83120513
40229488,1064165,83120513
40230489,1064165,83120513
40231489,1064165,83120513
40232489,1064165,83120513
40233489,1064165,83120513
40234489,1064165,83120513
40235488,1064165,83120513
40236489,1064165,83120513
40237489,1064165,83120513
40238489,1064165,83120513
40239488,1064165,83120513
40240489,1064165,83120513
40241488,1064165,83120513
40242489,1064165,83120513
40243489,1064165,83120513
40244489,1064165,83120513
40245488,1064165,83120513
40246489,1064165,83120513
40247489,1064165,83120513
40248489,1064165,83120513
40249488,1064165,83120513
40250489,1065281,83120513
40251488,1065281,83120513
40252488,1065281,83120513
40253489,1065281,83120513
40254489,1065281,83120513
40255489,1065281,83120513
40256489,1065281,83120513
40257489,1065281,83233428
40258488,1065281,83233428
40259489,1065281,83233428
40260488,1065281,83233428
40261489,1065281,83233428
40262489,1065281,83233428
40263489,1065281,83233428
40264489,1065281,83233428
40265488,1065281,83233428
40266488,1065281,83233428
40267489,1065281,83233428
40268489,1065281,83233428
40269488,1065281,83233428
40270488,1065281,83233428
40271489,1065281,83233428
40272489,1065281,83233428
40273489,1065281,83233428
40274488,1065281,83233428
40275488,1065281,83233428
40276488,1065281,83233428
40277489,1065281,83233428
40278488,1065281,83233428
40279488,1065281,83233428
40280488,1065281,83233428
40281488,1065281,83233428
40282488,1065281,83233428
40283488,1065281,83233428
40284488,1065281,83233428
40285488,1065281,83233428
40286488,1065281,83233428
40287489,1065281,83233428
40288488,1065281,83233428
40289488,1065281,83233428
40290489,1065281,83233428
40291489,1065281,83233428
40292489,1065281,83233428
40293489,1065281,83233428
40294489,1065281,83233428
40295989,1065281,83233428
40297488,1065281,83233428
40298489,1065281,83233428
40299488,1065281,83233428
40300489,1065281,83233428
40301488,1065281,83233428
40302489,1065281,83233428
40303488,1065281,83233428
40304488,1065281,83233428
40305488,1065281,83233428
40306488,1065281,83233428
40307488,1065281,83233428
40308488,1065281,83233428
40309489,1065281,83233428
40310489,1065281,83233428
40311488,1065281,83233428
40312488,1065281,83233428
40313488,1065281,83233428
40314489,1065281,83233428
40315488,1066376,83233428
40316488,1066376,83233428
40317489,1066376,83233428
40318488,1066376,83233428
40319489,1066376,83233428
40320489,1066376,83233428
40321489,1066376,83346913
40322489,1066376,83346913
40323489,1066376,83346913
40324488,1066376,83346913
40325489,1066376,83346913
40326488,1066376,83346913
